"","User ID","Age","Gender","Income","Region","Persona","Product","Awareness","BP_For_Me_0_10","BP_Fits_Budget_0_10","BP_Tastes_Great_0_10","BP_Good_To_Share_0_10","BP_Like_Logo_0_10","BP_Special_Occasions_0_10","BP_Everyday_Snack_0_10","BP_Healthy_0_10","BP_Delicious_0_10","BP_Right_Amount_0_10","BP_Relaxing_0_10","Consideration","Consumption","Satisfaction","Advocacy"
"21215","id_215",25,"Female",120000,"West","Millenial Muncher","Peanut_Brittle_Littles",1,2,3,4,3,4,6,2,1,3,4,4,0,NA,NA,NA
"21216","id_216",21,"Female",69000,"West","Old School Oliver","Peanut_Brittle_Littles",1,1,0,3,2,1,9,0,3,7,2,5,0,NA,NA,NA
"21217","id_217",88,"Female",30000,"South","Easygoing Edith","Peanut_Brittle_Littles",1,1,5,1,5,4,3,2,3,2,6,7,0,NA,NA,NA
"21218","id_218",45,"Female",79000,"South","Old School Oliver","Peanut_Brittle_Littles",1,5,6,1,0,3,0,1,1,5,0,4,0,NA,NA,NA
"21219","id_219",77,"Male",66000,"South","Millenial Muncher","Peanut_Brittle_Littles",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21220","id_220",34,"Male",101000,"Northeast","Savvy Samantha","Peanut_Brittle_Littles",1,3,5,5,4,2,2,1,3,2,0,3,0,NA,NA,NA
"21221","id_221",77,"Female",95000,"West","Righteous Reviewer","Peanut_Brittle_Littles",1,0,0,3,2,3,5,0,3,1,0,4,0,NA,NA,NA
"21222","id_222",60,"Male",54000,"West","Easygoing Edith","Peanut_Brittle_Littles",1,3,0,4,5,1,3,4,1,2,3,6,0,NA,NA,NA
"21223","id_223",88,"Male",91000,"Northeast","Millenial Muncher","Peanut_Brittle_Littles",1,6,3,6,0,7,2,7,0,3,1,6,0,NA,NA,NA
"21224","id_224",55,"Female",115000,"South","Savvy Samantha","Peanut_Brittle_Littles",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21225","id_225",45,"Female",18000,"West","Old School Oliver","Peanut_Brittle_Littles",1,3,1,9,6,3,5,4,1,3,3,3,0,NA,NA,NA
"21226","id_226",35,"Female",14000,"Northeast","Easygoing Edith","Peanut_Brittle_Littles",1,5,0,0,0,6,4,6,1,3,4,4,0,NA,NA,NA
"21227","id_227",71,"Female",27000,"Northeast","Millenial Muncher","Peanut_Brittle_Littles",1,5,2,3,2,0,2,3,0,1,7,6,0,NA,NA,NA
"21228","id_228",20,"Female",15000,"Northeast","Mainstream Maynard","Peanut_Brittle_Littles",1,2,3,1,0,2,3,0,4,7,0,4,0,NA,NA,NA
"21229","id_229",84,"Female",76000,"West","Mainstream Maynard","Peanut_Brittle_Littles",1,1,2,4,4,3,0,3,0,3,1,6,0,NA,NA,NA
"21230","id_230",30,"Female",82000,"West","Easygoing Edith","Peanut_Brittle_Littles",1,4,0,1,4,7,6,0,0,3,1,1,0,NA,NA,NA
"21231","id_231",52,"Female",49000,"Midwest","Righteous Reviewer","Peanut_Brittle_Littles",1,3,0,3,6,3,7,0,0,1,3,1,0,NA,NA,NA
"21232","id_232",24,"Male",38000,"Northeast","Millenial Muncher","Peanut_Brittle_Littles",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21233","id_233",21,"Female",107000,"Midwest","Easygoing Edith","Peanut_Brittle_Littles",1,4,3,3,1,1,5,6,0,3,2,5,0,NA,NA,NA
"21234","id_234",43,"Male",143000,"West","Old School Oliver","Peanut_Brittle_Littles",1,4,2,5,5,0,1,4,3,4,2,2,0,NA,NA,NA
"21235","id_235",21,"Male",22000,"West","Righteous Reviewer","Peanut_Brittle_Littles",1,5,2,5,5,4,7,3,0,4,2,3,0,NA,NA,NA
"21236","id_236",41,"Male",125000,"West","Millenial Muncher","Peanut_Brittle_Littles",1,1,1,5,1,0,5,0,1,4,3,5,0,NA,NA,NA
"21237","id_237",77,"Female",140000,"West","Mainstream Maynard","Peanut_Brittle_Littles",1,2,1,2,1,6,9,7,3,0,2,7,0,NA,NA,NA
"21238","id_238",81,"Female",46000,"Northeast","Savvy Samantha","Peanut_Brittle_Littles",1,2,2,6,1,7,5,1,3,2,0,3,0,NA,NA,NA
"21239","id_239",75,"Male",53000,"Northeast","Righteous Reviewer","Peanut_Brittle_Littles",1,5,0,5,1,6,3,4,0,2,0,5,0,NA,NA,NA
"21240","id_240",70,"Male",79000,"West","Mainstream Maynard","Peanut_Brittle_Littles",1,0,3,4,5,0,4,5,2,4,3,2,0,NA,NA,NA
"21241","id_241",39,"Male",21000,"Northeast","Righteous Reviewer","Peanut_Brittle_Littles",1,5,3,4,1,5,3,1,5,1,2,4,0,NA,NA,NA
"21242","id_242",66,"Female",133000,"Northeast","Mainstream Maynard","Peanut_Brittle_Littles",1,6,0,0,1,0,9,3,0,2,2,0,0,NA,NA,NA
"21243","id_243",54,"Male",50000,"South","Easygoing Edith","Peanut_Brittle_Littles",1,2,4,1,5,2,3,0,1,3,1,4,0,NA,NA,NA
"21244","id_244",82,"Female",28000,"Northeast","Mainstream Maynard","Peanut_Brittle_Littles",1,4,3,3,2,4,6,2,4,4,2,4,0,NA,NA,NA
"21245","id_245",20,"Male",87000,"Midwest","Easygoing Edith","Peanut_Brittle_Littles",1,6,1,2,2,4,0,1,1,6,3,2,0,NA,NA,NA
"21246","id_246",52,"Male",45000,"West","Savvy Samantha","Peanut_Brittle_Littles",1,3,5,5,4,3,0,7,3,4,2,1,0,NA,NA,NA
"21247","id_247",71,"Female",107000,"West","Righteous Reviewer","Peanut_Brittle_Littles",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21248","id_248",80,"Male",54000,"South","Old School Oliver","Peanut_Brittle_Littles",1,4,1,3,4,7,3,2,3,2,1,2,0,NA,NA,NA
"21249","id_249",56,"Female",106000,"South","Easygoing Edith","Peanut_Brittle_Littles",1,1,0,5,3,3,2,2,3,4,3,3,0,NA,NA,NA
"21250","id_250",29,"Male",141000,"West","Millenial Muncher","Peanut_Brittle_Littles",1,3,1,4,2,3,4,1,3,2,0,4,0,NA,NA,NA
"21251","id_251",67,"Female",28000,"Northeast","Savvy Samantha","Peanut_Brittle_Littles",1,0,3,5,3,2,5,3,2,0,0,4,1,0,NA,NA
"21252","id_252",63,"Female",86000,"West","Mainstream Maynard","Peanut_Brittle_Littles",1,1,2,4,6,4,5,1,0,4,0,0,0,NA,NA,NA
"21253","id_253",53,"Female",132000,"West","Righteous Reviewer","Peanut_Brittle_Littles",1,0,1,5,2,0,4,4,0,4,4,2,0,NA,NA,NA
"21254","id_254",24,"Female",23000,"West","Easygoing Edith","Peanut_Brittle_Littles",1,4,1,4,4,5,2,4,1,1,2,5,0,NA,NA,NA
"21255","id_255",34,"Male",108000,"West","Mainstream Maynard","Peanut_Brittle_Littles",1,2,7,2,3,3,7,5,3,0,0,1,0,NA,NA,NA
"21256","id_256",29,"Male",63000,"West","Savvy Samantha","Peanut_Brittle_Littles",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21257","id_257",22,"Female",116000,"West","Righteous Reviewer","Peanut_Brittle_Littles",1,0,5,4,4,4,7,3,0,3,1,4,0,NA,NA,NA
"21258","id_258",45,"Female",72000,"West","Mainstream Maynard","Peanut_Brittle_Littles",1,2,5,3,2,6,7,5,0,1,1,7,1,0,NA,NA
"21259","id_259",28,"Male",137000,"West","Easygoing Edith","Peanut_Brittle_Littles",1,1,5,2,0,0,5,3,5,1,2,1,0,NA,NA,NA
"21260","id_260",49,"Female",48000,"West","Savvy Samantha","Peanut_Brittle_Littles",1,1,1,6,4,2,3,8,0,0,2,2,0,NA,NA,NA
"21261","id_261",60,"Male",34000,"West","Savvy Samantha","Peanut_Brittle_Littles",1,2,6,2,2,4,4,1,1,1,0,6,0,NA,NA,NA
"21262","id_262",20,"Female",58000,"Midwest","Mainstream Maynard","Peanut_Brittle_Littles",1,1,0,5,5,6,2,6,0,6,0,7,1,1,3.85513870771174,0
"21263","id_263",54,"Male",86000,"Northeast","Easygoing Edith","Peanut_Brittle_Littles",1,4,3,4,0,1,2,1,0,9,8,0,0,NA,NA,NA
"21264","id_264",82,"Female",17000,"South","Mainstream Maynard","Peanut_Brittle_Littles",1,3,2,7,2,4,4,3,2,7,0,1,0,NA,NA,NA
"21265","id_265",44,"Male",89000,"Northeast","Easygoing Edith","Peanut_Brittle_Littles",1,5,1,1,0,5,3,4,0,4,5,2,0,NA,NA,NA
"21266","id_266",59,"Female",118000,"Midwest","Savvy Samantha","Peanut_Brittle_Littles",1,2,4,6,3,2,0,3,0,4,0,7,0,NA,NA,NA
"21267","id_267",68,"Male",88000,"Midwest","Righteous Reviewer","Peanut_Brittle_Littles",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21268","id_268",63,"Male",147000,"Northeast","Millenial Muncher","Peanut_Brittle_Littles",1,0,2,3,2,4,5,3,2,3,3,5,0,NA,NA,NA
"21269","id_269",45,"Female",28000,"Midwest","Old School Oliver","Peanut_Brittle_Littles",1,1,2,3,4,5,3,2,5,3,4,3,0,NA,NA,NA
"21270","id_270",48,"Male",54000,"West","Savvy Samantha","Peanut_Brittle_Littles",1,6,2,5,3,1,3,1,3,4,4,5,0,NA,NA,NA
"21271","id_271",38,"Female",121000,"Northeast","Mainstream Maynard","Peanut_Brittle_Littles",1,3,4,3,4,5,9,1,0,2,2,1,0,NA,NA,NA
"21272","id_272",22,"Male",104000,"Northeast","Mainstream Maynard","Peanut_Brittle_Littles",1,3,6,1,0,1,3,2,0,5,4,3,0,NA,NA,NA
"21273","id_273",81,"Male",81000,"Northeast","Savvy Samantha","Peanut_Brittle_Littles",1,0,1,0,6,1,4,0,0,5,0,6,0,NA,NA,NA
"21274","id_274",62,"Female",66000,"West","Mainstream Maynard","Peanut_Brittle_Littles",1,0,0,0,6,7,3,5,0,1,3,5,1,0,NA,NA
"21275","id_275",86,"Female",50000,"Midwest","Millenial Muncher","Peanut_Brittle_Littles",1,1,5,2,3,1,2,1,1,4,2,3,0,NA,NA,NA
"21276","id_276",31,"Male",47000,"West","Savvy Samantha","Peanut_Brittle_Littles",1,1,2,5,2,3,4,2,0,4,1,5,0,NA,NA,NA
"21277","id_277",85,"Female",73000,"Northeast","Savvy Samantha","Peanut_Brittle_Littles",1,5,2,4,3,3,6,0,0,2,3,5,0,NA,NA,NA
"21278","id_278",29,"Male",95000,"West","Easygoing Edith","Peanut_Brittle_Littles",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21279","id_279",62,"Female",40000,"Midwest","Mainstream Maynard","Peanut_Brittle_Littles",1,2,5,2,4,5,7,4,2,7,1,6,1,0,NA,NA
"21280","id_280",40,"Female",42000,"Midwest","Mainstream Maynard","Peanut_Brittle_Littles",1,0,1,5,3,6,1,4,8,4,4,4,0,NA,NA,NA
"21281","id_281",23,"Male",146000,"Northeast","Righteous Reviewer","Peanut_Brittle_Littles",1,3,3,4,3,1,5,1,0,5,2,2,0,NA,NA,NA
"21282","id_282",78,"Male",63000,"Northeast","Easygoing Edith","Peanut_Brittle_Littles",1,1,2,5,4,1,8,2,0,2,6,2,0,NA,NA,NA
"21283","id_283",30,"Female",111000,"Northeast","Millenial Muncher","Peanut_Brittle_Littles",1,0,5,7,6,1,2,1,0,1,5,4,0,NA,NA,NA
"21284","id_284",57,"Female",123000,"South","Savvy Samantha","Peanut_Brittle_Littles",1,3,0,8,0,2,3,4,0,3,3,3,0,NA,NA,NA
"21285","id_285",85,"Female",138000,"West","Easygoing Edith","Peanut_Brittle_Littles",1,3,2,1,4,0,2,6,1,4,4,2,0,NA,NA,NA
"21286","id_286",79,"Male",86000,"Northeast","Savvy Samantha","Peanut_Brittle_Littles",1,2,1,1,7,0,5,0,0,5,2,2,0,NA,NA,NA
"21287","id_287",68,"Female",115000,"West","Old School Oliver","Peanut_Brittle_Littles",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21288","id_288",74,"Male",56000,"Midwest","Savvy Samantha","Peanut_Brittle_Littles",1,5,4,7,3,4,1,0,2,5,1,6,0,NA,NA,NA
"21289","id_289",42,"Male",136000,"Midwest","Old School Oliver","Peanut_Brittle_Littles",1,5,0,1,2,2,1,3,0,4,0,3,0,NA,NA,NA
"21290","id_290",77,"Female",20000,"South","Easygoing Edith","Peanut_Brittle_Littles",1,4,3,3,3,3,0,1,0,6,2,3,0,NA,NA,NA
"21291","id_291",73,"Female",97000,"West","Savvy Samantha","Peanut_Brittle_Littles",1,5,4,5,7,3,3,0,1,5,3,3,0,NA,NA,NA
"21292","id_292",47,"Female",53000,"West","Mainstream Maynard","Peanut_Brittle_Littles",1,3,2,4,3,5,0,4,0,4,1,1,0,NA,NA,NA
"21293","id_293",47,"Female",150000,"West","Easygoing Edith","Peanut_Brittle_Littles",1,2,4,5,0,1,7,6,0,5,3,4,0,NA,NA,NA
"21294","id_294",85,"Female",93000,"West","Millenial Muncher","Peanut_Brittle_Littles",1,3,5,4,4,3,1,1,4,2,0,4,0,NA,NA,NA
"21295","id_295",63,"Male",146000,"Midwest","Easygoing Edith","Peanut_Brittle_Littles",1,7,0,5,4,5,4,3,3,2,5,5,0,NA,NA,NA
"21296","id_296",41,"Male",134000,"South","Mainstream Maynard","Peanut_Brittle_Littles",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21297","id_297",57,"Female",84000,"South","Old School Oliver","Peanut_Brittle_Littles",1,0,3,3,0,1,3,2,6,2,0,5,0,NA,NA,NA
"21298","id_298",64,"Male",66000,"Midwest","Savvy Samantha","Peanut_Brittle_Littles",1,2,3,3,6,3,3,2,3,2,5,6,0,NA,NA,NA
"21299","id_299",64,"Male",27000,"West","Mainstream Maynard","Peanut_Brittle_Littles",1,0,3,3,0,6,4,5,1,1,0,3,0,NA,NA,NA
"21300","id_300",45,"Female",40000,"West","Millenial Muncher","Peanut_Brittle_Littles",1,0,1,5,1,0,4,3,2,2,3,3,0,NA,NA,NA
"21301","id_301",38,"Male",85000,"Midwest","Mainstream Maynard","Peanut_Brittle_Littles",1,5,5,4,4,3,6,2,0,4,0,2,0,NA,NA,NA
"21302","id_302",57,"Male",30000,"West","Millenial Muncher","Peanut_Brittle_Littles",1,4,1,2,4,0,3,3,0,6,1,3,0,NA,NA,NA
"21303","id_303",66,"Female",68000,"West","Mainstream Maynard","Peanut_Brittle_Littles",1,5,3,0,1,3,1,1,3,4,1,4,0,NA,NA,NA
"21304","id_304",32,"Female",27000,"South","Savvy Samantha","Peanut_Brittle_Littles",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21305","id_305",18,"Male",74000,"West","Mainstream Maynard","Peanut_Brittle_Littles",1,1,1,5,0,3,5,2,0,6,1,7,0,NA,NA,NA
"21306","id_306",68,"Female",17000,"Northeast","Millenial Muncher","Peanut_Brittle_Littles",1,0,4,7,1,4,2,5,0,2,3,6,0,NA,NA,NA
"21307","id_307",87,"Female",102000,"West","Millenial Muncher","Peanut_Brittle_Littles",1,2,0,6,5,2,3,4,0,3,0,1,0,NA,NA,NA
"21308","id_308",83,"Male",40000,"West","Mainstream Maynard","Peanut_Brittle_Littles",1,1,1,4,0,6,4,4,0,6,2,1,1,0,NA,NA
"21309","id_309",71,"Male",70000,"West","Millenial Muncher","Peanut_Brittle_Littles",1,0,0,3,3,2,4,4,4,5,3,2,0,NA,NA,NA
"21310","id_310",53,"Female",145000,"Northeast","Mainstream Maynard","Peanut_Brittle_Littles",1,4,3,5,2,4,7,4,0,8,0,6,1,0,NA,NA
"21311","id_311",45,"Female",105000,"West","Righteous Reviewer","Peanut_Brittle_Littles",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21312","id_312",29,"Female",102000,"Northeast","Savvy Samantha","Peanut_Brittle_Littles",1,7,0,2,1,2,1,4,3,3,2,7,1,0,NA,NA
"21313","id_313",24,"Female",53000,"West","Millenial Muncher","Peanut_Brittle_Littles",1,6,0,6,4,4,4,2,5,1,0,2,0,NA,NA,NA
"21314","id_314",83,"Male",105000,"West","Savvy Samantha","Peanut_Brittle_Littles",1,2,0,5,3,3,6,6,3,4,3,3,0,NA,NA,NA
"21315","id_315",82,"Male",111000,"West","Mainstream Maynard","Peanut_Brittle_Littles",1,2,3,10,4,3,3,5,3,8,2,4,0,NA,NA,NA
"21316","id_316",30,"Female",80000,"West","Millenial Muncher","Peanut_Brittle_Littles",1,1,2,0,2,1,3,5,0,4,0,4,0,NA,NA,NA
"21317","id_317",91,"Female",40000,"Northeast","Old School Oliver","Peanut_Brittle_Littles",1,1,3,0,1,1,3,3,1,3,0,4,0,NA,NA,NA
"21318","id_318",85,"Male",120000,"Northeast","Mainstream Maynard","Peanut_Brittle_Littles",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21319","id_319",91,"Female",90000,"West","Easygoing Edith","Peanut_Brittle_Littles",1,3,3,1,2,3,6,1,0,5,3,9,1,1,1.68414994999233,0
"21320","id_320",44,"Female",96000,"West","Mainstream Maynard","Peanut_Brittle_Littles",1,5,0,3,0,5,3,1,0,1,0,4,1,1,4.07925443843174,0
"21321","id_321",28,"Male",90000,"Midwest","Righteous Reviewer","Peanut_Brittle_Littles",1,3,7,2,3,3,1,3,0,1,2,4,0,NA,NA,NA
"21322","id_322",59,"Male",83000,"West","Mainstream Maynard","Peanut_Brittle_Littles",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21323","id_323",38,"Male",140000,"Northeast","Savvy Samantha","Peanut_Brittle_Littles",1,5,0,3,4,0,4,6,0,7,2,3,0,NA,NA,NA
"21324","id_324",41,"Female",56000,"Northeast","Easygoing Edith","Peanut_Brittle_Littles",1,2,0,4,2,5,5,4,2,4,1,6,0,NA,NA,NA
"21325","id_325",68,"Male",16000,"Midwest","Easygoing Edith","Peanut_Brittle_Littles",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21326","id_326",49,"Female",31000,"Northeast","Millenial Muncher","Peanut_Brittle_Littles",1,1,3,3,2,6,6,2,0,3,3,5,0,NA,NA,NA
"21327","id_327",52,"Female",120000,"West","Easygoing Edith","Peanut_Brittle_Littles",1,6,3,4,1,6,3,4,0,2,1,3,0,NA,NA,NA
"21328","id_328",32,"Male",133000,"West","Mainstream Maynard","Peanut_Brittle_Littles",1,0,1,4,5,2,3,0,0,3,2,3,0,NA,NA,NA
"21329","id_329",79,"Male",148000,"West","Righteous Reviewer","Peanut_Brittle_Littles",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21330","id_330",91,"Female",115000,"Northeast","Mainstream Maynard","Peanut_Brittle_Littles",1,4,1,3,3,8,4,3,1,4,0,6,0,NA,NA,NA
"21331","id_331",57,"Female",137000,"West","Easygoing Edith","Peanut_Brittle_Littles",1,6,0,1,1,4,8,0,0,5,3,2,0,NA,NA,NA
"21332","id_332",26,"Male",18000,"West","Savvy Samantha","Peanut_Brittle_Littles",1,4,3,1,5,4,5,4,0,5,4,4,0,NA,NA,NA
"21333","id_333",90,"Male",14000,"West","Savvy Samantha","Peanut_Brittle_Littles",1,2,2,5,4,1,2,3,1,3,0,4,0,NA,NA,NA
"21334","id_334",55,"Female",54000,"South","Savvy Samantha","Peanut_Brittle_Littles",1,7,3,5,2,0,4,3,1,5,0,4,0,NA,NA,NA
"21335","id_335",74,"Female",151000,"Northeast","Easygoing Edith","Peanut_Brittle_Littles",1,2,3,4,4,6,2,2,2,5,3,7,0,NA,NA,NA
"21336","id_336",20,"Female",115000,"Midwest","Righteous Reviewer","Peanut_Brittle_Littles",1,3,1,2,5,3,5,4,4,4,1,4,0,NA,NA,NA
"21337","id_337",56,"Female",75000,"West","Righteous Reviewer","Peanut_Brittle_Littles",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21338","id_338",66,"Male",125000,"Northeast","Old School Oliver","Peanut_Brittle_Littles",1,1,2,2,4,4,1,0,3,3,2,5,1,0,NA,NA
"21339","id_339",76,"Male",44000,"West","Easygoing Edith","Peanut_Brittle_Littles",1,4,2,3,2,6,1,2,1,4,5,4,0,NA,NA,NA
"21340","id_340",31,"Female",70000,"West","Easygoing Edith","Peanut_Brittle_Littles",1,4,0,2,4,6,5,0,2,3,2,6,0,NA,NA,NA
"21341","id_341",65,"Male",55000,"South","Mainstream Maynard","Peanut_Brittle_Littles",1,3,1,2,5,3,1,2,4,2,2,5,0,NA,NA,NA
"21342","id_342",34,"Female",25000,"South","Mainstream Maynard","Peanut_Brittle_Littles",1,3,6,4,2,3,5,2,0,2,2,7,0,NA,NA,NA
"21343","id_343",76,"Male",133000,"Northeast","Mainstream Maynard","Peanut_Brittle_Littles",1,3,1,1,5,3,2,0,0,2,1,0,0,NA,NA,NA
"21344","id_344",20,"Female",89000,"West","Righteous Reviewer","Peanut_Brittle_Littles",1,2,0,3,3,1,7,5,0,3,2,1,0,NA,NA,NA
"21345","id_345",54,"Male",122000,"West","Mainstream Maynard","Peanut_Brittle_Littles",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21346","id_346",64,"Male",114000,"South","Savvy Samantha","Peanut_Brittle_Littles",1,2,0,3,3,4,8,5,0,6,1,4,1,0,NA,NA
"21347","id_347",34,"Male",130000,"Midwest","Millenial Muncher","Peanut_Brittle_Littles",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21348","id_348",27,"Female",47000,"Midwest","Millenial Muncher","Peanut_Brittle_Littles",1,4,5,3,1,0,5,2,2,3,2,3,0,NA,NA,NA
"21349","id_349",56,"Female",125000,"Midwest","Savvy Samantha","Peanut_Brittle_Littles",1,3,0,7,8,0,3,2,4,5,4,7,0,NA,NA,NA
"21350","id_350",28,"Male",84000,"West","Righteous Reviewer","Peanut_Brittle_Littles",1,5,2,6,4,5,8,3,4,2,5,6,0,NA,NA,NA
"21351","id_351",21,"Male",141000,"Northeast","Savvy Samantha","Peanut_Brittle_Littles",1,3,0,0,2,4,2,4,5,5,1,5,0,NA,NA,NA
"21352","id_352",80,"Male",14000,"Northeast","Mainstream Maynard","Peanut_Brittle_Littles",1,4,0,6,8,5,8,6,1,5,0,5,0,NA,NA,NA
"21353","id_353",85,"Female",147000,"Northeast","Millenial Muncher","Peanut_Brittle_Littles",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21354","id_354",73,"Male",147000,"West","Mainstream Maynard","Peanut_Brittle_Littles",1,3,2,4,4,5,0,3,0,4,0,2,0,NA,NA,NA
"21355","id_355",31,"Male",107000,"West","Savvy Samantha","Peanut_Brittle_Littles",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21356","id_356",48,"Male",99000,"Midwest","Easygoing Edith","Peanut_Brittle_Littles",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21357","id_357",71,"Male",141000,"South","Millenial Muncher","Peanut_Brittle_Littles",1,0,2,1,5,1,7,4,0,2,2,6,0,NA,NA,NA
"21358","id_358",18,"Female",109000,"West","Millenial Muncher","Peanut_Brittle_Littles",1,1,3,3,4,2,4,2,2,0,4,7,0,NA,NA,NA
"21359","id_359",67,"Male",106000,"Midwest","Easygoing Edith","Peanut_Brittle_Littles",1,4,4,3,3,3,5,5,2,7,1,1,0,NA,NA,NA
"21360","id_360",62,"Female",55000,"Midwest","Righteous Reviewer","Peanut_Brittle_Littles",1,4,4,4,5,5,7,4,3,1,5,2,1,0,NA,NA
"21361","id_361",81,"Female",103000,"Northeast","Easygoing Edith","Peanut_Brittle_Littles",1,2,0,0,4,2,0,3,2,4,0,5,0,NA,NA,NA
"21362","id_362",24,"Male",105000,"West","Old School Oliver","Peanut_Brittle_Littles",1,2,2,7,4,2,6,6,2,2,3,3,0,NA,NA,NA
"21363","id_363",20,"Female",25000,"West","Righteous Reviewer","Peanut_Brittle_Littles",1,2,1,3,5,2,0,4,1,3,1,5,1,0,NA,NA
"21364","id_364",72,"Male",55000,"Midwest","Savvy Samantha","Peanut_Brittle_Littles",1,3,1,3,1,1,7,2,2,1,0,1,0,NA,NA,NA
"21365","id_365",86,"Female",111000,"Midwest","Righteous Reviewer","Peanut_Brittle_Littles",1,0,0,4,6,4,4,2,2,2,1,0,0,NA,NA,NA
"21366","id_366",34,"Male",96000,"West","Savvy Samantha","Peanut_Brittle_Littles",1,4,2,7,4,3,5,2,0,3,0,6,1,0,NA,NA
"21367","id_367",20,"Female",122000,"West","Savvy Samantha","Peanut_Brittle_Littles",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21368","id_368",53,"Female",113000,"Northeast","Millenial Muncher","Peanut_Brittle_Littles",1,5,2,3,3,4,7,2,0,4,0,6,0,NA,NA,NA
"21369","id_369",70,"Female",19000,"Northeast","Savvy Samantha","Peanut_Brittle_Littles",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21370","id_370",39,"Female",95000,"West","Millenial Muncher","Peanut_Brittle_Littles",1,2,4,3,0,2,2,5,3,4,0,3,0,NA,NA,NA
"21371","id_371",60,"Male",63000,"Northeast","Mainstream Maynard","Peanut_Brittle_Littles",1,6,0,6,4,3,5,3,1,6,5,1,0,NA,NA,NA
"21372","id_372",74,"Male",33000,"West","Old School Oliver","Peanut_Brittle_Littles",1,2,3,4,2,4,9,5,3,4,1,1,1,0,NA,NA
"21373","id_373",31,"Male",103000,"West","Righteous Reviewer","Peanut_Brittle_Littles",1,2,0,0,6,4,3,4,2,0,0,4,0,NA,NA,NA
"21374","id_374",76,"Male",45000,"Northeast","Mainstream Maynard","Peanut_Brittle_Littles",1,3,5,4,1,6,6,6,0,1,0,2,0,NA,NA,NA
"21375","id_375",78,"Male",110000,"West","Mainstream Maynard","Peanut_Brittle_Littles",1,4,0,7,4,7,8,1,7,2,0,2,0,NA,NA,NA
"21376","id_376",75,"Male",99000,"West","Old School Oliver","Peanut_Brittle_Littles",1,4,0,6,0,2,5,5,2,4,3,0,0,NA,NA,NA
"21377","id_377",49,"Female",110000,"South","Savvy Samantha","Peanut_Brittle_Littles",1,1,1,4,6,4,5,1,2,4,2,4,0,NA,NA,NA
"21378","id_378",30,"Female",63000,"Northeast","Mainstream Maynard","Peanut_Brittle_Littles",1,0,1,4,1,3,0,1,2,4,2,2,0,NA,NA,NA
"21379","id_379",36,"Male",29000,"Northeast","Millenial Muncher","Peanut_Brittle_Littles",1,4,4,6,5,4,5,1,0,0,0,4,0,NA,NA,NA
"21380","id_380",61,"Female",108000,"West","Savvy Samantha","Peanut_Brittle_Littles",1,2,3,9,1,3,4,4,0,8,3,5,0,NA,NA,NA
"21381","id_381",62,"Female",121000,"West","Old School Oliver","Peanut_Brittle_Littles",1,1,0,5,0,2,4,7,1,3,1,1,0,NA,NA,NA
"21382","id_382",57,"Female",1e+05,"Northeast","Millenial Muncher","Peanut_Brittle_Littles",1,4,2,4,1,3,2,6,0,4,1,1,1,1,2.73948494133357,0
"21383","id_383",75,"Male",79000,"West","Mainstream Maynard","Peanut_Brittle_Littles",1,1,0,5,4,5,2,0,6,5,0,2,0,NA,NA,NA
